# File: GCAMFAOSTAT_ForExpPrice.csv
# Title: FAO forests export qunatity and export value by country_year
# Units: Export Quantity in m3; Export Value in 1000 US$
# Description:  Data is generated by gcamfaostat for deriving export prices
# Data source: FAOSTAT (main domain:FO FAO.udpate:2023-09-05T00:00:00)
# Date of CSV last update: 2023-11-24
# Column types: iciccicnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
area_code,area,item_code,item,element,element_code,unit,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
63,Estonia,1875,Wood pulp,Export Quantity,5910,t,,,,,,,,,,,,,,,,,,,,,,,251,581,11000,6000,4040.4237757897313,2000,2700,997.0741504406396,120,9867.42365381713,21112.2752856018,28748.09825721751,35343.234278482996,43082.340527831046,51344,126378,125385,133934,132832,143702,146396,138016,173408,173795,193110,182946,177023,186326,197756,224779,199343
63,Estonia,1875,Wood pulp,Export Value,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,91,199,3793,3793,1985.5,178,801,432,63,4203.666666666666,8344.333333333332,12485,16625.666666666664,20766.333333333336,24907,82253,86930,65738,88504,90220,84716,84285,101725,89658,95371,101362.29,115064,102229,98963,133629,147281
66,Fiji,1634,Veneer sheets,Export Quantity,5916,m3,400,1300,1000,1000,1000,7900,7000,7000,7000,8000,7000,10800,9500,12800,13800,14300,2400,2800,900,5200,3800,3000,4274,3800,4600,4800,6000,9700,5000,3000,2000,2000,1029,92,113,314,261,164,424,1064,601,122,208,109,214,138,312,151,57,33,80,1,1.3534090398064391
66,Fiji,1634,Veneer sheets,Export Value,5922,1000 USD,58,258,263,269,269,725,706,706,706,1039,980,1939,1891,2145,2658,2417,2060,2420,514,2916,2128,1600,2278,2350,2955,3162,3945,3308,3414,1621,1400,1431,1384,167,107,479,464,391,1023,575,913,268,331,169,287,280,208,268,35,23,55,1,1
66,Fiji,1865,Industrial roundwood,Export Quantity,5916,m3,1900,100,4350,8600,12850,17100,21350,25600,29850,34100,13100,2300,2300,1600,15500,4100,4100,9800,9800,9800,8228,3157,6727,25,1900,2200,600,600,700,600,600,600,130,9879,7492,7825,5098,5135,6379,3246,5225,8852,9816,43021,44151,10657,3619,2545,1536,286,91,1228,520
66,Fiji,1865,Industrial roundwood,Export Value,5922,1000 USD,38,4,174,344,514,684,854,1024,1194,1364,1534,184,184,91,972,211,211,693,693,554,1281,371,587,19,926,1218,224,224,269,236,236,236,159,531,749,874,2520,2832,2729,2080,2472.47,5714,4893.52,17798,17310,2788,1807,1395,925,314,97,1135,177
66,Fiji,1873,Wood-based panels,Export Quantity,5916,m3,0,100,100,100,100,100,100,100,100,545.4545454545455,990.9090909090909,400,1000,400,700,1900,1900,1900,1900,2200,600,2500,8274,1200,2200,8300,2900,1900,5000,4000,4000,4000,7788,6579,6343,1867,2057,2062,3950,826,2145,2184,3533,1366,2580,1103,1713,1615,193,639,269,723.12,696.12
66,Fiji,1873,Wood-based panels,Export Value,5922,1000 USD,0,18,24,25,25,40,22,22,22,120,218,316,684,334,477,1108,1108,1108,1108,1446,1446,1446,3669,887,1539,2126,2111,1378,2903,2170,2146,2427,7088,3973,3172,1509,1385,1623,1932,914,1911,1931,1522,754,2484,1160,1385,1145,108,624,222,297.35,282.35
66,Fiji,1875,Wood pulp,Export Quantity,5910,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,4.830477977196639,5.11003442577244,5.651615689080556,1,1,1,1,1,1
66,Fiji,1875,Wood pulp,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3
67,Finland,1634,Veneer sheets,Export Quantity,5916,m3,2600,4700,4200,5000,9000,7000,8000,9000,9000,13000,16000,13000,14000,16000,16000,16400,18600,21000,21000,25000,24700,23400,20000,40000,68000,61000,60000,77000,84400,80000,90000,96865,75386,78342,77008,71202,77536,73282,62450,43821,47144,47223,45958,46613,46930,51618,57156,58433,67754,79674,69997,86899,86185
67,Finland,1634,Veneer sheets,Export Value,5922,1000 USD,956,1309,1330,1525,2803,2582,2884,3932,4776,7014,9417,7057,7503,7238,6978,6643,9003,11134,12082,14160,15796,14666,16726,17472,29746,35875,32311,35059,39485,39545,39118,39910,36307,46966,53401,51832,55503,58765,56905,32526,32942,34638,27495,29625,30597,28432,31187,32796.91,40632,52690,50621,64014,65570
67,Finland,1865,Industrial roundwood,Export Quantity,5916,m3,1077700,916800,489000,487800,472000,490000,536000,929000,544400,1172000,1762000,2364000,985000,646000,902000,1041100,1343500,1489000,759600,471300,293671,178264,478000,924000,1460000,871000,579000,640000,711200,758362,519486,399420,403696,432053,525068,748125,708772,646498,709631,533724,483123,677324,608714,776190,734300,717279,783104,915845,1471881,1356381,1163225,1070525,1702772
67,Finland,1865,Industrial roundwood,Export Value,5922,1000 USD,19697,19604,14788,17120,28624,47966,41203,68736,50933,76722,134742,169107,85834,68334,75781,81607,103044,116791,51804,36365,44974,27040,40016,80874,132625,101091,76390,78342,76743,80530,42995,33748,34740,41806,48336,64277,66499,84706,99242,69408,56868,81683,70443,80113,76293,65537,64941,72159.95,112595,98538,106032,110889,153609
67,Finland,1873,Wood-based panels,Export Quantity,5916,m3,1010500,1011500,1163200,1291800,882200,717500,750732,674700,887200,957800,1025200,977000,843300,751800,738700,715000,774200,776600,790400,808900,754200,527400,490697,802000,901000,960000,1096000,1122000,1089200,1195000,1291000,1311695,1424592,1453329,1550321,1484804,1545092,1470207,1224792,774044,969454,999637,929160,990537,1066180,1048291,1005442,1107975,1084848,985881,890206,1031426,971748
67,Finland,1873,Wood-based panels,Export Value,5922,1000 USD,122806,129374,158666,214474,204330,149874,194337,209065,262967,347735,427066,372049,317305,286224,279921,254818,333089,426759,455275,469137,582479,414993,387512,424363,521510,633471,604997,599085,612708,587976,559144,539836,584969,693786,804168,824447,899167,999124,953839,503900,580664,671424,608467,669013,740789,620707,593217,663582.84,690137,590590,522775,687773,755071
67,Finland,1875,Wood pulp,Export Quantity,5910,t,2056900,1506900,1610600,1659900,1330300,943500,1083372,1180600,1531200,1865300,1938800,1685000,1458000,1572000,1561000,1534100,1468800,1599000,1680000,1653000,1460700,1349900,1323404,1455957,1492500,1302000,1542000,1751000,1634600,1882000,1681249,1698545,2114481,2384984,2358802,2036796,2761445,2551642,2224871,1457536,2158736,2475167,2710392,3073492,3004941,3136303,3506084,3655111,4044950,4518365,4333005,4475260,3963438
67,Finland,1875,Wood pulp,Export Value,5922,1000 USD,290042,226356,243136,294476,347632,377204,405284,394433,440192,706585,922855,820908,635971,582813,683888,546238,616925,878721,1084626,1210089,996713,677425,649067,511929,842545,840699,747769,801558,705608,806250,969733,763411,851873,1075690,1173225,1025919,1543742,1660665,1554255,780339,1626725,1913092,1740785,2070927,2121035,1990169,1944119,2204754.03,3093122,2654336,2134789,3058156,3012473
68,France,1634,Veneer sheets,Export Quantity,5916,m3,32400,29300,31600,40300,34100,28600,35000,31400,34500,35000,38600,36700,34300,34700,35400,35400,35400,29300,29300,47600,60900,51000,50986,49200,58500,54500,68000,62000,69400,62000,77299,72463,71916,56029,38654,36713,36644,33480,28041,17983,22357,20439,41435,47317,69080,74645,91512,91276,103102,97930,68284,71284,63874
68,France,1634,Veneer sheets,Export Value,5922,1000 USD,23724,23135,25000,40050,40551,36800,44430,40000,68245,72294,82609,59775,47505,48000,48900,48900,48900,67793,67793,110100,127000,86826,93831,80882,100642,116506,106402,116402,117613,110927,110047,101904,98611,103230,101229,97448,98842,115713,103836,57485,68622,72359,61011,61392,69788,66235,75557,80142.18,98945,80491,146906,167227,157709
68,France,1865,Industrial roundwood,Export Quantity,5916,m3,2272100,2426800,2395100,2664500,2694300,2253000,2136800,2424700,2421700,2460000,2657000,2781700,2839400,2947000,3272000,4206000,5038000,4483000,4631000,5416000,4999144,4774985,3832531,2298000,2493000,2516000,2396900,2442600,2857200,3093000,5522438,5116134,4243820,4110968,3850501,3861645,3694929,3965945,3546715,5047369,6664544,6380184,4571007,4740029,4397821,4310559,4000063,4092432,4065609,3876696,3582766,4122833,4179860
68,France,1865,Industrial roundwood,Export Value,5922,1000 USD,44359,48089,54924,77357,111265,94267,95484,125492,152762,185095,217917,168181,142303,142260,151747,190567,259683,295823,351169,378817,425063,374487,375997,228063,258437,290192,272286,251171,292564,285069,392544,272533,219190,246184,267669,265564,294889,374453,351684,297803,395361,451877,324430,344844,372414,315771,295203,340960.81,386535,340709,396086,550170,649053
68,France,1873,Wood-based panels,Export Quantity,5916,m3,303932,338934,460830,632809,606544,524862,596283,636800,636409,708200,669500,662100,595300,553900,613000,581700,577600,633000,761600,935900,997800,1224900,1259800,1027400,1330500,1654500,1886200,2013300,2045500,2254600,2192028,2223242,2641800,2857738,2948790,3468259,3967572,3451575,2710758,2028927,2445940,2406791,2882964,2994047,3045752,3067658,2940133,2783137,2856503,2818306,2686391,2032891,2034828
68,France,1873,Wood-based panels,Export Value,5922,1000 USD,32454,40302,57030,87785,109988,95523,109383,133700,150948,183165,209627,183339,144893,138880,145700,122027,120955,190052,177963,247777,307840,355197,406252,354103,449612,586485,614838,592212,622604,624274,582895,540974,582324,732417,887702,986239,1142668,1332344,1241368,765287,833124,945632,958392,982643,1055545,920928,901812,890548.06,957797,879916,941578,935490,1102113
68,France,1875,Wood pulp,Export Quantity,5910,t,165900,107000,143400,249700,173600,76200,158700,158000,176800,215100,187200,152500,166600,213600,241200,305300,339400,397700,424900,357600,379000,405300,420092,418000,472300,421000,365000,518200,450600,384490,392195,502632,542088,552959,577806,464536,533286,606129,580229,417386,581920,712615,555959,481831,535658,586754,599917,582043,509620,565771,447092,527692,483165
68,France,1875,Wood pulp,Export Value,5922,1000 USD,27504,19304,25600,47742,56050,31832,55365,55797,58304,94517,99447,75375,76487,80399,91553,115302,155325,227741,235565,250038,264432,214881,227061,163103,234932,342192,165505,243120,224611,199695,235314,205349,204844,226147,256185,243149,281031,363992,386924,228498,385247,493236,478224,431275,439055,412271,394241,417829.71,450691,421560,231963,421164,446263
69,French Guiana,1634,Veneer sheets,Export Quantity,5916,m3,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,French Guiana,1634,Veneer sheets,Export Value,5922,1000 USD,130.51414189837007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,French Guiana,1865,Industrial roundwood,Export Quantity,5916,m3,4700,6600,8500,12600,17100,15800,22000,29000,36000,43400,43400,30000,33700,5300,5300,5149,4920,6572,13723,13308,9117,5563,2342,2162,2200,1772,1772,1772,1772,1772,1772,1772,1772,1772,1772,5917,5142,4549,3924,3924,3924,3924,3924,3924,3924,3924,3924,3924,3924,3924,3924,3924,3924
69,French Guiana,1865,Industrial roundwood,Export Value,5922,1000 USD,63,180,286,484,664,705,1105,1560,2200,3316,3316,2553,2900,339,339,327,308,564,2386,2131,2178,1350,503,403,418,869,869,869,869,869,869,869,869,869,869,3047,3482,3896,4236,4236,4236,4236,4236,4236,4236,4236,4236,4236,4236,4236,4236,4236,4236
69,French Guiana,1873,Wood-based panels,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,French Guiana,1873,Wood-based panels,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6872525468688765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,French Polynesia,1634,Veneer sheets,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,24,24,17.561148076664818,18.77684953065323,20.65462263424977,24.383652633283663,27.814736584747955,29.47581397611594,28.718536022484468,27.88793713839212,26.615662385402306,28.045801509648392,29.211141945473294,32.00577809893927,25.714771756322342
70,French Polynesia,1634,Veneer sheets,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
70,French Polynesia,1865,Industrial roundwood,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,78,111.42857142857143,255.1454804963572,328.2066167187807,386.972919227581,503.62942097625626,412,412,463,463,463,463,32,32,32,32,32,32,32,32,32,32,32,1,0,0,0,0,0,0,0
70,French Polynesia,1865,Industrial roundwood,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,20,26,32,38,44,50,50,66,66,66,66,5,5,5,5,5,5,5,5,5,5,5,0.11132290698566714,0,0,0,0,0,0,0
70,French Polynesia,1873,Wood-based panels,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,72,72,72,72,72,72,72,72,72,72,72,75,44.018086469989214,2.3563438670273853,3,3,3,3,49,38.94646090555057,36.31764975306912,38.56829574111449,38.58589523252697,31.53899991800276,29.686559836064276
70,French Polynesia,1873,Wood-based panels,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,28,28,28,28,28,28,28,28,28,28,34,17.5,1,3,7,3,3,14,14,14,14,14,14,14
72,Djibouti,1634,Veneer sheets,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0833333333333333,10.035806078826194,10.317747134602062,11.711631045720207,12.251198231166548,15.195765833712708,17.326437973162875,4,4,4,4,4,4,4,4,4,4,14.095132008902025,20.25923238833638,27.99244909641745,4,45.38193863827298,48.09211753997864,46.85655877352729,45.501371120534515,43.42555441828797,45.7589393052158,47.66028422682485,52.2199537403746,41.95568023399961
72,Djibouti,1634,Veneer sheets,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6.5,7,7.5,8,8.5,9,9.5,10,10,10,10,10,10,10,10,10,10,15.25,20.5,25.75,31,31,31,31,31,31,31,31,31,31
72,Djibouti,1865,Industrial roundwood,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Djibouti,1865,Industrial roundwood,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.414567416683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Djibouti,1873,Wood-based panels,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,20,25.833333333333336,31.666666666666668,37.5,23,65,65,65,24,25,25,25,25,25,25,25,24,24,24,24,49,24,24,24,27,24,24,24,24
72,Djibouti,1873,Wood-based panels,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,7.75,9.5,11.25,13,39,39,39,17,19,19,19,19,19,19,19,15,15,15,15,22,15,15,15,25,15,15,15,15
72,Djibouti,1875,Wood pulp,Export Quantity,5910,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26,29.732939405681623,33.73511011161556,32.236553912778945,31.178745879929664,31.810906503799867,21,21,18,18,18,18,18,18,19.321911908786557,20.44013770308976,22.606462756322223,20.79279250956492,17.47053042370025,20.603743436776305,24.491598010009593,19.802515566602594,18.471783575820123
72,Djibouti,1875,Wood pulp,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12.666666666666666,13.333333333333334,14,14.666666666666666,15.333333333333334,16,16,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
73,Georgia,1634,Veneer sheets,Export Quantity,5916,m3,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,791,441,441,441,441,441,441,441,441,2684,2854,2854,2854,2854,352.31299250936195,24,54.54238089023978,77.58847573640219,98.51127302544012,111.8511402980974,124.02793095758602,679,91,337,225,990
73,Georgia,1634,Veneer sheets,Export Value,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,173,261.1911794004181,181,181,181,181,181,181,181,541,681,681,681,681,356.5,32,42.5,53,63.5,74,84.5,95,130,484,322,252
73,Georgia,1865,Industrial roundwood,Export Quantity,5916,m3,,,,,,,,,,,,,,,,,,,,,,,4985,1743,595,19627.439443567917,38334.0804985708,45473,56428,56372,56372,55198,55198,55198,55198,55198,2674,941,941,941,941,31,123.0769256636353,115.07604107574451,107.0879329512114,1258,17,200,5,108.21436808856198,116,101.8228283164518,8.803757190100711
73,Georgia,1865,Industrial roundwood,Export Value,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,318,88,63,1913.6666666666665,3764.333333333333,5615,7693,7844,7844,7630,7630,7630,7630,7630,257,152,152,152,152,3,15,15,15,15,12,15.88,1,11.5,22,11.5,1
73,Georgia,1873,Wood-based panels,Export Quantity,5916,m3,,,,,,,,,,,,,,,,,,,,,,,0,110,60,33.263539349758,35.24495646711472,37.98422962221792,42.518596009062655,258.8336635029489,515.1619559780386,819.9437531259028,1065.7960630605417,1127.0207098416352,1225.9970270491156,1429.0714698114923,2808,279,279,279,279,31468,41000,32303,26236,17749,18551,36601,26261,29262,20583,28839,20755
73,Georgia,1873,Wood-based panels,Export Value,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,0,33,12,12,12,12,12,75.125,138.25,201.375,264.5,327.625,390.75,453.875,517,103,103,103,103,9996,13038,10267,7841,4718,4147,7579.67,6954,7531,5485,10404,11043
73,Georgia,1875,Wood pulp,Export Quantity,5910,t,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,297,297,297,297,297,297,297,297,298.9479864571946,245.4279764392436,209.43095591594798,253.65028805472213,173.26746517327607,155.66173434585514,157.08316620407763,141.44186440651936,130.2334748753996,122.03964569785946,117.57576953165626,92.1406099443465,63.97297169854946,59.58925797891189,51.98461734477526,26.791638707756473,18
73,Georgia,1875,Wood pulp,Export Value,5922,1000 USD,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,164,164,164,164,164,164,164,164,154.76470588235293,145.52941176470588,136.2941176470588,127.05882352941177,117.8235294117647,108.58823529411765,99.3529411764706,90.11764705882354,80.88235294117646,71.6470588235294,62.41176470588235,53.17647058823529,43.941176470588246,34.70588235294119,25.470588235294116,16.235294117647072,7
74,Gabon,1634,Veneer sheets,Export Quantity,5916,m3,20500,18200,22400,14000,26000,8500,9300,13200,19100,16800,18900,21200,14400,9000,2000,8100,5300,8200,10400,5200,2600,2600,2432,1706,417,1400,3000,13000,40400,124000,91000,63000,108000,56468,129223,137643,71140,80892,70921,58916,74642,140625,116122,107702,104295,112508,133652,140036,162094,269240,245111,333228,368010
74,Gabon,1634,Veneer sheets,Export Value,5922,1000 USD,1544,1450,3430,4350,8100,2300,2569,3024,4395,5573,7636,5792,3922,2413,347,1405,1784,6960,8412,3735,2208,2208,1885,1574,421,778,1525,6790,19820,25023,11797,39561,47930,37529,100146,103230,103577,140612,130836,93994,117271,147847,112210,109700,115127,95949,112169,117774,145960,205011,180349,242170,241254
74,Gabon,1865,Industrial roundwood,Export Quantity,5916,m3,1633500,1287000,1548000,1749000,1354000,1100000,1201000,1627300,1894000,1173000,1071000,1112700,1159900,1134000,1536200,1088800,982800,1229000,1200000,1350000,1158861,1307235,1252342,1334256,1330102,1587000,2351000,2719000,1773000,2337700,2584000,2500000,2016000,1927742,1513000,1677778,1716224,1859779,2162092,1741786,906358,42118,57649,31295,18320,37254,20937,34918,41047,49000,2133,928,1358
74,Gabon,1865,Industrial roundwood,Export Value,5922,1000 USD,38782,32200,55300,87840,125000,52844,57600,81917,85909,111494,129525,115430,97733,105359,110897,91683,114427,66913,77633,101050,250413,71309,243525,330482,349179,112338,109932,152337,240112,273166,285751,275550,198887,126480,109212,522445,528247,703031,702358,552495,399272,24776,24474,13404,6449,12428,5355,15485,19797,16876,1005,611,1122
74,Gabon,1873,Wood-based panels,Export Quantity,5916,m3,60800,40800,52200,41100,39000,51300,25800,39300,39300,11300,41700,39000,36000,44000,53500,46200,89200,112400,124000,101000,80000,80000,14366,13040,14259,16600,21600,25000,57300,56000,78000,57000,27452,25986,22844,28251,36815,45310,47209,51057,54863,46085,40727,50762,47886,38907,47154,32908,30268,30453,36414,52846,52846
74,Gabon,1873,Wood-based panels,Export Value,5922,1000 USD,8102,5500,7000,12000,11000,14300,8337,19295,19295,5600,21800,20400,18900,23100,28100,14862,41121,51951,50708,50000,40000,45000,11694,10459,11803,14751,15647,10000,19353,25203,25662,13642,18016,20049,18853,20333,26872,40855,52751,42625,48581,40157,36024,42244,40823,30859,34879,27695,23560,22913,27354,35513,35513
74,Gabon,1875,Wood pulp,Export Quantity,5910,t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,50,24,24,24,24,24,24,24,24,24
74,Gabon,1875,Wood pulp,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,34,13,13,13,13,13,13,13,13,13
75,Gambia,1634,Veneer sheets,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,221.74561994380767,251.08136431285146,285,285,285,27,27,27,27,27,27,27,27,27,27,27,19.031135557985444,37,15.87076990716247,1,3.922308141006656,6.790036154967505,9.839542550054162,13.813020021647473,3
75,Gambia,1634,Veneer sheets,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,131.33333333333334,137.66666666666666,144,144,144,73,73,73,73,73,73,73,31,40,41,6,13,20,10.5,1,2.8,4.6,6.3999999999999995,8.2,10
75,Gambia,1865,Industrial roundwood,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,30,24.4,92.24490448714451,67.69261469824852,38.69729192275808,14,14,27.579012731143443,5,5,5,16,2318,2318,227,1075,153,266,19272,84827,149278,123303,84655,203867,327916,253649,19990,62529,17797,28446,35122
75,Gambia,1865,Industrial roundwood,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,15,12.2,9.399999999999999,6.6,3.799999999999999,1,1,2,3,3,3,5,179,179,43,703,16,50,7169,38238,78080,67309,33221,56840,92805,97400,14978,52118,8081,17173,17285
75,Gambia,1873,Wood-based panels,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,7.086432668177109,10.33611967399463,20,20,20,20,20,20,921,921,921,973,73,32,32,11,5,2,1,0,0,0,0,0,0
75,Gambia,1873,Wood-based panels,Export Value,5922,1000 USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,4,4,4,4,4,4,38,38,38,129,8,110,42,7,2,2,0.36269437710562075,0,0,0,0,0,0
79,Germany,1634,Veneer sheets,Export Quantity,5916,m3,53300,57600,61500,92700,74900,59700,78000,65600,59900,67500,75500,66100,61400,67000,71900,78700,77200,86200,99800,105400,93600,86900,84000,139000,146000,256000,230000,115000,120000,113000,127000,124000,120000,120000,127000,118000,115604,175000,169000,80539,86875,82068,66416,56882,55764,63784,50185,63521,62564,58135,58277,62036,51889
79,Germany,1634,Veneer sheets,Export Value,5922,1000 USD,34478,37096,45290,84805,70776,58389,73186,72925,83790,107743,123390,91331,81223,87071,89731,99512,118904,145773,165076,170504,192975,167536,182971,156681,189815,264733,253190,255956,269085,253388,264255,253269,258305,279411,326918,320821,381542,349121,342304,243408,250107,236832,182623,171744,180672,163188,160442,163675.2,168084,157048,145561,179703,163767
79,Germany,1865,Industrial roundwood,Export Quantity,5916,m3,823700,792500,776300,2000500,4162600,4157000,3493000,2663400,1751300,1956100,2836200,2684600,2399900,2021700,3192200,4501800,3887500,3606900,4291300,4829700,4521206,8262456,5852865,4409575,4714000,4948000,2992000,4046000,4871000,4552000,5558000,4906000,4907000,4592000,5589000,6819000,7556608,7674000,7037000,3856678,3725625,3658049,3397659,3316210,3386870,3746605,3946609,4258906,5363681,8915529,13051275,11953198,9849257
79,Germany,1865,Industrial roundwood,Export Value,5922,1000 USD,23325,24838,26449,86956,156445,140761,143974,126879,110844,129372,194926,156963,128641,104519,134986,188260,204000,230427,241788,262693,335932,507277,384134,263310,285574,331517,211117,253486,311796,254805,404615,343390,315732,340577,422347,504894,612498,794700,658493,373548,382174,432021,358541,359527,401159,359304,380692,420917.39,543612,770104,985086,1184986,1096479
79,Germany,1873,Wood-based panels,Export Quantity,5916,m3,328157,308577,305709,455785,648687,558760,718600,712400,736000,836400,757700,758200,843600,861400,1001600,1181800,1157200,1166200,1614300,1464900,1274700,1288900,1317961,1348000,1775000,1664000,1953000,2467000,2852000,2905000,4493000,4767000,5669000,5892000,6835000,7527000,6777602,8931585,8052617,5971493,6098310,5600577,5501909,5709883,5636401,5995890,6074638,6360265,6145173,6019846,6053528,6786394,5772913
79,Germany,1873,Wood-based panels,Export Value,5922,1000 USD,43760,39252,43435,71107,103234,93507,124595,138979,174951,220199,237333,208277,211403,206159,214477,244071,351504,429523,522501,523536,543206,531425,565309,518780,660858,792760,871681,971589,1170969,1237610,1350628,1451669,1752291,2104637,2678253,2815866,2927942,3769879,3198079,2984183,3004166,3141672,2832277,3011218,3014552,2665181,2727303,2909380.49,3077091,2781772,2772285,3511369,3260296
79,Germany,1875,Wood pulp,Export Quantity,5910,t,64200,50200,95000,126000,94100,72000,120400,110400,95000,117100,116400,111000,101800,114400,134700,110900,127000,140200,181600,167300,164900,191400,213900,192402,198500,271000,346000,392000,379000,331000,392000,439000,522000,456000,528000,824000,1021405,982000,1037000,1049136,957493,1077000,1126000,1272000,1316741,1238000,1258000,1253000,1089000,1254000,1173000,1177000,1253000
